player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player_name_lower,Player Name,Age,Market Value,Club,Nationality,Market Value Num,log_Market_Value,Age_sq,per90,goals_per90,assists_per90,xG_per90,xA_per90,Club_Avg_Value,Position_Central Midfield,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfield,Position_Left Midfield,Position_Left Winger,Position_Left-Back,Position_Right Midfield,Position_Right Winger,Position_Right-Back,Position_Second Striker,Predicted_Market_Value,Value_Difference
Kenny Tete,Fulham,D,34,13,38.23529412,145,36,46.75324675,328,420,748,84.42437923,27,60.0,18,22,0,0,0,82,1,0,6,5,68,0,0,16,13,87,0,0,1.42077464,0.9581,27,0,6.25,0,1,1,0.0,104,60.11560694,0,0,0,2137104,138,27,11.0,0,21,1802.0,1,6,0,0,0,0,0.0,0,0,0,0,237,2,0,6.913636364,0,1,0,0,0,0,0,0,1802.0,0.0,0,10,6,7,3,8.0,36.36363636,0,65,38,58.46153846,11,61,22,34,131,60.09174312,77,402,484,886,16,0,1407,31,2,0,kenny tete,Kenny Tete,29.0,€8.00m,Fulham FC,Netherlands,8000000.0,15.894952224644102,841.0,20.022222222222222,0.049944481159804086,0.0,0.04785180739920829,0.07095985223980743,12375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8899323.0,899323.0
Jorge Cuenca,Fulham,D,20,1,50.0,44,26,35.13513514,149,402,551,88.30128205,17,54.83870968,14,14,0,0,0,40,1,0,0,2,74,0,0,0,4,30,0,0,0.55975008,0.0501,9,0,0.0,33,0,0,0.0,19,54.28571429,0,0,0,2137143,73,15,3.0,0,11,952.0,1,9,0,0,0,0,0.0,0,0,0,0,81,0,0,6.892307692,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2.0,40.0,0,16,9,56.25,3,42,5,2,36,54.54545455,74,199,425,624,1,0,769,1,5,0,jorge cuenca,Jorge Cuenca,25.0,€1.00m,Fulham FC,Spain,1000000.0,13.815511557963774,625.0,10.577777777777778,0.0,0.0,0.004736340060182717,0.05291749955278404,12375000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2497117.5,1497117.5
Sander Berge,Fulham,M,24,3,25.0,276,52,63.41463415,690,780,1470,89.90825688,47,61.84210526,29,33,1,0,0,126,3,2,7,4,49,0,0,18,11,102,1,1,1.45760782,1.3724,32,0,0.0,0,0,1,0.0,77,51.33333333,0,0,0,2137167,165,24,18.0,0,32,2776.0,1,16,1,0,0,1,0.0,0,0,0,0,234,7,0,6.863636364,0,0,0,0,0,0,0,0,0.0,0.0,0,7,6,3,3,8.0,40.0,0,55,39,70.90909091,18,39,20,12,124,54.86725664,82,795,840,1635,13,1,1969,14,5,0,sander berge,Sander Berge,27.0,€20.00m,Fulham FC,Norway,20000000.0,16.811242881518265,729.0,30.844444444444445,0.0,0.032420738768492476,0.04449422188587907,0.0472567223591318,12375000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16702662.0,-3297338.0
Harrison Reed,Fulham,M,5,3,75.0,8,3,75.0,18,22,40,93.02325581,1,33.33333333,2,7,0,0,0,5,0,0,1,0,1,0,0,0,3,7,0,0,0.46475392,0.1259,2,0,50.0,0,1,1,0.0,1,16.66666667,0,0,0,2469495,3,0,3.0,0,1,126.0,0,0,0,0,0,0,0.0,0,0,0,0,6,1,0,6.8,0,1,0,0,0,0,0,0,126.0,0.0,0,0,2,0,1,0.0,0.0,0,0,0,0.0,3,6,0,4,2,22.22222222,4,21,22,43,2,0,54,1,0,0,harrison reed,Harrison Reed,30.0,€1.50m,Fulham FC,England,1500000.0,14.220976332738882,900.0,1.4,0.7142806122813409,0.0,0.08992792908622083,0.3319647145377533,12375000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534376.2,34376.25
Antonee Robinson,Fulham,D,21,14,20.89552239,150,28,42.42424242,253,254,507,78.84914463,12,60.0,8,19,0,0,0,78,1,0,2,3,45,0,0,6,16,50,0,1,1.34201846,0.2328,12,0,0.0,0,0,0,0.0,55,56.70103093,0,0,0,2169592,136,21,19.0,0,14,1222.0,2,3,0,0,0,0,0.0,0,0,0,0,261,1,0,6.778947368,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,0,9.0,50.0,0,40,23,57.5,19,44,18,67,67,57.26495726,66,330,313,643,3,1,1057,6,3,0,antonee robinson,Antonee Robinson,27.0,€30.00m,Fulham FC,United States,30000000.0,17.216707972959764,729.0,13.577777777777778,0.0,0.0,0.017145650220061214,0.09883925731969592,12375000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13802009.0,-16197991.0
Raúl Jiménez,Fulham,F,10,2,28.57142857,108,15,60.0,195,132,327,63.99217221,83,40.88669951,120,34,3,0,0,54,2,9,20,2,30,0,0,27,19,217,1,0,0.93309167,11.3511,45,0,12.67605634,0,9,12,0.0,76,43.93063584,4,0,2,2137145,184,8,25.0,0,27,2165.0,19,3,0,0,4,0,100.0,0,4,0,2,295,8,0,6.697058824,0,5,0,0,0,0,0,0,240.5555556,0.0,5,57,14,32,19,10.0,37.03703704,0,34,20,58.82352941,25,17,27,7,159,42.28723404,25,331,180,511,71,1,905,33,5,0,raúl jiménez,Raúl Jiménez,34.0,€1.00m,Fulham FC,Mexico,1000000.0,13.815511557963774,1156.0,24.055555555555557,0.37413379366262617,0.12471126455420872,0.4718700116937596,0.03878901403689947,12375000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191619.5,191619.5
Emile Smith Rowe,Fulham,M,8,1,9.090909091,270,7,58.33333333,470,295,765,91.28878282,6,31.57894737,13,34,0,0,0,63,1,5,10,0,16,0,0,28,6,68,0,1,1.07899983,4.5779,8,0,9.090909091,0,3,3,0.0,54,49.5412844,1,0,1,2137108,73,22,18.0,0,19,1747.0,3,1,0,0,0,0,0.0,0,0,0,0,168,7,0,6.667647059,0,2,0,0,0,0,0,0,582.3333333,0.0,0,26,7,14,9,13.0,46.42857143,0,29,16,55.17241379,18,18,28,11,60,46.875,12,518,320,838,33,0,1114,12,1,0,emile smith rowe,Emile Smith Rowe,24.0,€25.00m,Fulham FC,England,25000000.0,17.034386422832473,576.0,19.41111111111111,0.1545505786516767,0.0,0.23583903133650358,0.05558668269718694,12375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20285840.0,-4714160.0
Timothy Castagne,Fulham,D,33,12,30.0,133,30,56.60377358,240,330,570,85.32934132,26,45.61403509,31,27,0,0,0,48,2,1,4,2,60,0,0,1,5,57,0,1,0.94805238,1.2785,17,0,0.0,0,0,0,0.0,37,58.73015873,0,0,0,2137147,98,28,14.0,0,17,1609.0,0,10,0,0,0,0,0.0,0,0,0,0,159,2,0,6.632,0,0,0,0,0,0,0,0,0.0,0.0,0,12,0,2,6,1.0,25.0,0,30,19,63.33333333,14,50,4,40,63,52.5,53,292,376,668,12,1,1032,6,4,0,timothy castagne,Timothy Castagne,29.0,€8.00m,Fulham FC,Belgium,8000000.0,15.894952224644102,841.0,17.877777777777776,0.0,0.0,0.07151332233561834,0.0530296249057412,12375000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7738918.0,-261082.0
Saša Lukić,Fulham,M,9,17,29.8245614,139,8,50.0,283,243,526,84.83870968,22,41.50943396,31,24,2,0,0,65,2,3,4,4,32,0,0,9,8,100,0,2,1.70428426,2.2181,49,0,6.25,0,1,3,0.0,69,50.0,1,0,0,2137173,94,15,26.0,0,18,1554.0,2,8,0,0,0,0,0.0,0,0,0,0,167,5,0,6.629166667,0,0,0,0,0,0,0,0,1554.0,0.0,0,10,6,7,5,5.0,50.0,0,43,24,55.81395349,26,17,10,57,91,47.64397906,16,343,277,620,16,0,905,21,8,0,saša lukić,Saša Lukić,28.0,€9.00m,Fulham FC,Serbia,9000000.0,16.012735246411598,784.0,17.266666666666666,0.057915024373538015,0.11583004874707603,0.12846131556294468,0.0987036644573372,12375000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12923346.0,3923346.0
Rodrigo Muniz,Fulham,F,2,0,0.0,23,2,28.57142857,34,9,43,42.57425743,62,52.10084034,57,18,1,0,0,14,1,5,8,0,22,0,0,8,4,86,0,0,0.13019874,2.3203,12,0,4.0,0,1,2,0.0,22,43.1372549,0,0,0,2137112,58,2,8.0,1,7,768.0,5,3,1,0,0,0,0.0,0,0,0,0,113,5,0,6.611111111,0,0,0,0,0,0,0,0,768.0,0.0,0,23,2,13,4,4.0,36.36363636,0,7,3,42.85714286,8,10,11,2,84,49.41176471,7,84,17,101,25,0,266,12,1,0,rodrigo muniz,Rodrigo Muniz,24.0,€15.00m,Fulham FC,Brazil,15000000.0,16.52356082573315,576.0,8.533333333333333,0.11718736267105938,0.11718736267105938,0.27190983760565907,0.015257646963694966,12375000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14374420.0,-625580.0
Ryan Sessegnon,Fulham,D,10,6,10.71428571,139,21,36.20689655,269,250,519,76.4359352,19,42.22222222,26,27,1,0,0,74,3,1,6,3,64,0,0,18,12,102,0,1,1.81110763,1.6074,33,0,18.75,0,3,4,0.0,60,44.11764706,0,0,0,2169612,160,25,14.0,3,20,1822.0,4,8,0,0,0,2,0.0,0,0,0,0,339,3,0,6.573076923,0,0,0,0,0,0,0,0,607.3333333,0.0,0,14,2,6,4,9.0,36.0,0,48,29,60.41666667,14,36,25,56,79,43.64640884,58,356,323,679,16,0,1247,3,0,0,ryan sessegnon,Ryan Sessegnon,25.0,€10.00m,Fulham FC,England,10000000.0,16.118095750958314,625.0,20.244444444444444,0.14818873031292137,0.04939624343764046,0.07939952170166327,0.08946191338324806,12375000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12207954.0,2207954.0
Issa Diop,Fulham,D,6,0,0.0,21,12,33.33333333,82,211,293,87.20238095,14,70.0,6,10,0,0,0,14,0,0,0,0,33,0,0,0,3,15,0,1,0.03717088,0.0194,7,0,0.0,0,0,0,0.0,10,52.63157895,0,0,0,2339146,43,4,0.0,0,6,606.0,0,5,0,0,0,0,0.0,0,0,0,0,54,1,0,6.533333333,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1.0,100.0,0,6,4,66.66666667,0,20,1,1,24,61.53846154,36,110,226,336,1,0,415,3,2,0,issa diop,Issa Diop,28.0,€9.00m,Fulham FC,France,9000000.0,16.012735246411598,784.0,6.733333333333333,0.0,0.0,0.0028811838398259807,0.005520419524129421,12375000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837977.0,-3162023.0
Daniel Ballard,Sunderland,D,37,0,0.0,96,58,37.17948718,270,636,906,82.13961922,106,57.92349727,77,29,0,0,0,69,3,7,5,6,185,0,1,6,6,117,0,3,0.65835224,2.4595,29,0,7.692307692,66,2,2,0.0,62,60.78431373,1,0,0,2137018,197,20,15.0,0,24,2148.0,3,24,0,0,0,0,0.0,0,0,0,1,221,1,0,6.844827586,1,1,0,0,0,0,0,0,1074.0,0.0,0,25,1,12,9,3.0,60.0,0,33,18,54.54545455,15,89,5,1,168,58.94736842,156,421,682,1103,26,3,1493,30,4,0,daniel ballard,Daniel Ballard,25.0,€3.00m,Sunderland AFC,Northern Ireland,3000000.0,14.914123179965662,625.0,23.866666666666667,0.08379884757031526,0.0,0.10305163279959519,0.027584579503667807,6858333.333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5763593.5,2763593.5
Enzo Le Fée,Sunderland,M,22,23,26.43678161,260,27,52.94117647,475,326,801,81.1550152,17,25.0,51,33,5,0,1,138,9,1,10,7,35,0,0,28,34,172,1,3,4.6265704,4.6928,28,0,13.79310345,0,4,9,0.0,127,51.20967742,0,0,1,2137058,186,27,44.0,0,30,2675.0,4,11,0,0,4,0,75.0,0,3,0,0,386,20,0,6.83030303,0,4,0,0,0,0,0,0,668.75,0.0,4,13,16,10,9,13.0,29.54545455,0,81,52,64.19753086,44,48,44,87,144,45.56962025,51,619,368,987,29,0,1563,33,5,0,enzo le fée,Enzo Le Fée,25.0,€11.00m,Sunderland AFC,France,11000000.0,16.213405921671733,625.0,29.72222222222222,0.13457939397328803,0.16822424246661002,0.1578885450094615,0.15566026015168818,6858333.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10204544.0,-795456.0
Noah Sadiki,Sunderland,M,22,4,23.52941176,205,36,46.15384615,447,408,855,85.15936255,11,36.66666667,19,30,1,0,0,96,0,0,8,7,41,0,0,21,15,98,0,2,1.38882702,1.0225,29,0,0.0,0,0,1,0.0,105,57.06521739,0,0,0,2137024,149,33,17.0,0,30,2637.0,1,10,0,0,0,0,0.0,0,0,0,0,247,14,0,6.783333333,0,0,0,0,0,0,0,0,0.0,0.0,0,10,6,4,4,25.0,59.52380952,0,46,24,52.17391304,17,48,42,17,116,54.20560748,78,553,451,1004,16,0,1411,35,8,0,noah sadiki,Noah Sadiki,20.0,€8.00m,Sunderland AFC,DR Congo,8000000.0,15.894952224644102,400.0,29.3,0.0,0.03412968118440915,0.03489759901105836,0.04740022341289303,6858333.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8202373.5,202373.5
Trai Hume,Sunderland,D,31,13,15.85365854,191,41,41.41414141,388,328,716,74.81713689,64,49.23076923,66,35,1,0,0,93,1,4,11,8,98,0,0,8,30,145,0,3,1.71682443,1.9531,28,0,3.225806452,0,1,2,0.0,103,56.59340659,0,0,3,2137028,241,25,21.0,0,31,2798.0,1,11,1,0,0,1,0.0,0,0,0,0,415,9,0,6.728571429,0,1,0,0,0,0,0,0,2798.0,0.0,0,17,14,14,6,4.0,23.52941176,0,64,46,71.875,21,65,17,82,167,53.52564103,99,564,393,957,31,0,1600,36,9,0,trai hume,Trai Hume,23.0,€7.00m,Sunderland AFC,Northern Ireland,7000000.0,15.76142084987672,529.0,31.08888888888889,0.032165822391265135,0.032165822391265135,0.06282306771237994,0.055223069692365005,6858333.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7320683.0,320683.0
Habib Diarra,Sunderland,M,4,2,7.407407407,120,4,26.66666667,204,145,349,81.92488263,10,43.47826087,13,18,1,0,0,46,0,2,3,4,13,0,0,13,7,68,0,1,0.64991475,3.2875,19,0,8.333333333,0,2,3,0.0,46,45.54455446,0,0,0,2137020,77,4,5.0,0,15,1365.0,1,0,0,0,1,0,100.0,0,1,0,1,145,9,0,6.661111111,0,2,0,0,0,0,0,0,682.5,0.0,0,17,7,13,8,6.0,27.27272727,0,14,7,50.0,5,15,22,27,56,45.16129032,15,263,163,426,24,0,625,26,5,0,habib diarra,Habib Diarra,21.0,€18.00m,Sunderland AFC,Senegal,18000000.0,16.705882371415992,441.0,15.166666666666666,0.1318680449221682,0.0659340224610841,0.21675809884081398,0.042851493724289855,6858333.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13740519.0,-4259481.0
Chris Rigg,Sunderland,M,7,4,40.0,49,9,45.0,95,51,146,71.2195122,4,30.76923077,9,16,0,0,0,29,2,0,3,0,10,0,0,5,4,31,0,1,1.1390988,0.8401,8,0,8.333333333,0,1,1,0.0,28,56.0,0,0,0,2137006,59,3,8.0,1,11,759.0,2,1,0,0,0,0,0.0,0,0,0,0,91,2,0,6.65,0,0,0,0,0,0,0,0,759.0,0.0,0,9,3,6,3,7.0,58.33333333,0,13,8,61.53846154,8,16,12,10,32,50.79365079,20,132,73,205,12,0,311,8,1,0,chris rigg,Chris Rigg,18.0,€14.00m,Sunderland AFC,England,14000000.0,16.454567959008102,324.0,8.433333333333334,0.11857693449375356,0.0,0.09961648266820236,0.13507084378951328,6858333.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11957545.0,-2042455.0
Dennis Cirkin,Sunderland,D,2,1,33.33333333,18,1,25.0,37,40,77,77.77777778,5,50.0,5,8,0,0,0,8,0,0,0,1,14,0,0,5,2,17,0,0,0.02737759,0.075,4,0,0.0,0,0,0,0.0,13,52.0,0,0,0,2551655,22,5,0.0,0,3,329.0,0,1,0,0,0,0,0.0,0,0,0,0,39,0,0,6.642857143,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,3.0,75.0,0,8,5,62.5,0,5,4,3,18,51.42857143,4,52,47,99,1,0,177,2,2,0,dennis cirkin,Dennis Cirkin,23.0,€3.00m,Sunderland AFC,England,3000000.0,14.914123179965662,529.0,3.6555555555555554,0.0,0.0,0.020516661200622854,0.0074892898469274705,6858333.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2506740.5,-493259.5
Wilson Isidor,Sunderland,F,4,0,0.0,37,1,14.28571429,52,22,74,58.26771654,25,27.77777778,65,30,0,0,0,21,0,2,11,1,15,0,0,14,5,112,0,0,0.21149751,4.4737,14,0,12.5,0,5,5,0.0,21,30.88235294,1,0,0,2137056,53,0,0.0,0,11,1131.0,11,1,0,0,0,0,0.0,0,0,0,0,106,3,0,6.611111111,0,4,0,0,0,0,0,0,226.2,0.0,0,36,4,13,16,6.0,27.27272727,0,9,6,66.66666667,0,5,22,0,46,29.11392405,7,97,30,127,40,0,280,6,1,0,wilson isidor,Wilson Isidor,24.0,€7.00m,Sunderland AFC,France,7000000.0,15.76142084987672,576.0,12.566666666666666,0.39787766747135217,0.0,0.3559970641933176,0.016830027190959797,6858333.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7942276.0,942276.0
Dan Neil,Sunderland,M,0,0,0.0,1,1,100.0,4,4,8,88.88888889,0,0.0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.00088483,0.0,0,0,0.0,0,0,0,0.0,1,100.0,0,0,0,2294000,1,1,0.0,0,0,13.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,33.33333333,1,5,4,9,0,0,14,1,0,0,dan neil,Dan Neil,23.0,€2.50m,Sunderland AFC,England,2500000.0,14.731801689838349,529.0,0.14444444444444443,0.0,0.0,0.0,0.0061253220930858636,6858333.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535106.5,35106.5
Eliezer Mayenda,Sunderland,F,1,0,0.0,22,1,33.33333333,43,13,56,65.88235294,15,34.09090909,29,19,0,0,0,14,2,1,5,1,5,0,0,21,3,80,0,0,0.21361966,2.145,6,0,15.38461538,0,2,2,0.0,27,34.61538462,1,0,0,2137036,29,1,4.0,1,8,769.0,3,1,0,0,0,0,0.0,0,0,0,0,100,2,0,6.517647059,0,0,0,0,0,0,0,0,384.5,0.0,0,11,2,2,6,11.0,34.375,0,5,1,20.0,4,3,32,1,42,34.42622951,3,72,13,85,13,0,228,11,0,0,eliezer mayenda,Eliezer Mayenda,20.0,€7.00m,Sunderland AFC,Spain,7000000.0,15.76142084987672,400.0,8.544444444444444,0.23406994712229856,0.0,0.25104001828866523,0.0250009712602417,6858333.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7121630.5,121630.5
Simon Adingra,Sunderland,M,2,5,18.51851852,43,2,33.33333333,77,45,122,75.77639752,9,39.13043478,14,14,0,0,0,20,2,1,2,0,11,0,0,12,9,68,0,0,0.61296761,0.3499,17,0,16.66666667,0,1,1,0.0,21,28.0,0,0,0,2137032,39,2,7.0,0,9,665.0,4,0,0,0,0,0,0.0,0,0,0,0,109,4,0,6.507692308,0,1,0,0,0,0,0,0,665.0,0.0,0,5,1,2,2,7.0,26.92307692,0,11,8,72.72727273,7,7,26,27,30,30.6122449,6,106,55,161,6,0,309,3,2,0,simon adingra,Simon Adingra,23.0,€25.00m,Brighton & Hove Albion,Cote d'Ivoire,25000000.0,17.034386422832473,529.0,7.388888888888889,0.13533816270023094,0.0,0.0473548231288108,0.0829579101321517,15365217.391304348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13048003.0,-11951997.0
Romaine Mundle,Sunderland,F,0,2,18.18181818,32,2,50.0,59,30,89,85.57692308,5,62.5,3,14,0,0,0,22,0,1,2,0,6,0,0,14,7,39,0,0,0.4741025,0.8612,7,0,0.0,0,0,0,0.0,19,34.54545455,0,0,0,2480253,15,1,1.0,0,2,412.0,0,0,0,0,0,0,0.0,0,0,0,0,64,3,0,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,2,7.0,46.66666667,0,5,5,100.0,1,2,15,11,24,38.0952381,4,67,37,104,7,0,208,8,1,0,romaine mundle,Romaine Mundle,22.0,€1.00m,Sunderland AFC,England,1000000.0,13.815511557963774,484.0,4.5777777777777775,0.0,0.0,0.18812580263780979,0.10356585386099885,6858333.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6441242.5,5441242.5
Patrick Roberts,Sunderland,M,0,0,0.0,8,1,100.0,14,2,16,80.0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0176598,0.0339,0,0,0.0,0,0,0,0.0,1,100.0,0,0,0,2163713,4,0,0.0,0,0,27.0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,6.4,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,100.0,0,0,0,0.0,0,0,1,0,1,50.0,1,18,2,20,1,0,23,0,0,0,patrick roberts,Patrick Roberts,28.0,€800k,Sunderland AFC,England,800000.0,13.592368256649284,784.0,0.3,0.0,0.0,0.11299623345888471,0.058864037865404485,6858333.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1375635.5,575635.5
Bruno Guimarães,Newcastle United,M,68,20,28.16901408,394,73,60.83333333,675,419,1094,86.41390205,11,33.33333333,22,26,5,0,0,118,6,3,6,6,33,0,0,40,24,144,0,0,4.1545734,5.0829,36,0,25.71428571,0,9,14,0.0,132,51.96850394,2,0,2,2135767,172,13,43.0,1,24,2210.0,1,1,0,1,2,0,100.0,0,2,0,2,350,17,0,7.461538462,0,6,0,0,0,0,0,0,245.5555556,0.0,1,16,19,11,18,15.0,37.5,0,55,39,70.90909091,42,106,40,71,143,49.82578397,120,817,449,1266,35,5,1777,62,5,0,bruno guimarães,Bruno Guimarães,27.0,€75.00m,Newcastle United,Brazil,75000000.0,18.132998684833918,729.0,24.555555555555557,0.36651568784429,0.20361982658016112,0.2069958433048602,0.1691907030445101,30431578.94736842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57184284.0,-17815716.0
Fabian Schär,Newcastle United,D,37,1,25.0,78,71,46.1038961,240,432,672,84.42211055,46,63.01369863,27,16,0,0,0,43,0,2,4,4,71,0,0,1,6,48,0,3,0.61340373,0.9829,15,0,0.0,4,0,0,0.0,20,48.7804878,0,0,1,2135765,124,18,4.0,0,11,1091.0,1,12,0,0,0,0,0.0,0,0,0,0,138,1,0,7.1,0,0,0,0,0,0,0,0,0.0,0.0,2,7,10,9,4,0.0,0.0,0,14,10,71.42857143,4,90,1,4,66,57.89473684,154,336,460,796,17,1,975,6,1,0,fabian schär,Fabian Schär,33.0,€2.50m,Newcastle United,Switzerland,2500000.0,14.731801689838349,1089.0,12.122222222222222,0.0,0.0,0.08108242623814518,0.05060154918295669,30431578.94736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494975.2,-5024.75
Anthony Gordon,Newcastle United,F,10,15,21.42857143,203,17,65.38461538,307,116,423,81.81818182,8,23.52941176,26,26,2,0,0,57,5,9,11,2,13,0,1,26,12,113,1,1,3.3672756,8.8261,13,0,12.5,0,6,8,0.0,92,51.39664804,0,0,2,2135779,94,3,26.0,0,24,1817.0,5,0,0,0,3,0,100.0,0,3,0,1,260,10,0,7.052,1,6,0,0,0,0,0,0,302.8333333,0.0,0,32,16,17,20,33.0,47.14285714,0,19,13,68.42105263,26,20,70,70,100,46.94835681,26,385,132,517,48,2,937,40,3,0,anthony gordon,Anthony Gordon,24.0,€60.00m,Newcastle United,England,60000000.0,17.909855136853043,576.0,20.18888888888889,0.2971930283578836,0.0990643427859612,0.43717589793158607,0.16678847214660159,30431578.94736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60515916.0,515916.0
Sven Botman,Newcastle United,D,19,0,0.0,39,44,45.36082474,230,645,875,87.15139442,73,63.47826087,42,22,1,0,0,80,3,1,3,4,114,0,0,4,2,58,0,3,0.87222064,1.7192,11,0,7.142857143,6,1,2,0.0,34,68.0,1,0,1,2192029,129,19,8.0,0,18,1568.0,0,21,1,0,0,1,0.0,0,0,0,0,149,1,0,6.97,0,0,0,0,0,0,0,0,1568.0,0.0,0,13,1,7,4,3.0,100.0,0,18,12,66.66666667,8,43,3,2,107,64.84848485,97,300,704,1004,14,0,1275,14,2,0,sven botman,Sven Botman,25.0,€38.00m,Newcastle United,Netherlands,38000000.0,17.453096744006448,625.0,17.42222222222222,0.057397926238435204,0.057397926238435204,0.09867851478911781,0.050063655958360744,30431578.94736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39520590.0,1520592.0
